"id","province","city","type","carrier","product","directive","upward","downward","receiveMsg","reportAt","checked","remark","version","result","return_code"
"24572160","991","998","1","UNICOM","0","CXLL","10010","10010","[""截至当前，您的套餐使用情况如下：\r\n -流量\r\n 畅视0元套餐-冰激凌（永久免费）\r\n 套餐流量\r\n 已用2635.75MB畅越全国冰激凌套餐-48元\/月（首月全量全价）\r\n 套内国内流量\r\n 已用423.49MB\r\n 本数据仅供参考。\r\n 回复“5083”，查看流量半年包余量。\r\n 回复“1071”，查看手机上网流量。\r\n 【迎5G，中国联通手厅APP狂撒积分5.17亿，来手厅赚积分玩转大派兑！新款5G手机1折+积分疯狂抢，爆款商品1元+积分超值买，千万元天猫超市卡免费领，大流量抢鲜办5G更优惠！点击访问 https:\/\/u.10010.cn\/qAMU6】""]","2021-03-17 18:28:56","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24572127","20","766","1","UNICOM","0","CXLL","10010","10010","[""尊敬的客户，暂时无法为您提供服务，建议您拨打10010咨询或前往本地营业厅办理，为您带来的不便敬请谅解。""]","2021-03-17 18:19:53","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24572112","25","516","1","UNICOM","0","TCYL","10010","10010","[""截至当前，您的套餐使用情况如下：\r\n -流量\r\n 4G本地套餐-16元套餐(省内(已升级为国内)流量150MB+国内语音60分钟)(首月全量全价)\r\n 套餐内流量(已升级为国内流量)(150M)\r\n 已用150.00MB4G本地套餐-16元套餐(省内(已升级为国内)流量150MB+国内语音60分钟)(首月全量全价)\r\n 套餐流量(0M)\r\n 已用0.00MB畅越低消-国内流量限速放心用(苏)\r\n 套内国内流量\r\n 已用15008.41MB\r\n 本数据仅供参考。\r\n 回复“5083”，查看流量半年包余量。\r\n 回复“1071”，查看手机上网流量。\r\n 【抗击疫情，服务不停！使用手机营业厅，足不出户交话费、查余额、办业务，免流量看电影、玩游戏，点击 http:\/\/u.10010.cn\/khddx ，马上拥有】""]","2021-03-17 18:16:49","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24571753","28","818","1","UNICOM","0","10010","10010","10010","[""尊敬的用户，您可以直接回复指令进行业务查询或办理：\r\n 00：手机上网流量查询\r\n 01：账户余额\r\n 02：实时话费\r\n 03：常用办理业务\r\n 04：常用查询业务\r\n 05：充值卡充值\r\n 【抗击疫情，服务不停！使用手机营业厅，足不出户交话费、查余额、办业务，免流量看电影、玩游戏，点击 http:\/\/u.10010.cn\/khddx ，马上拥有】""]","2021-03-17 16:42:47","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24571627","531","538","1","UNICOM","0","00","10010","10010","[""截至当前，您的套餐使用情况如下：\r\n -流量\r\n 畅爽全国冰激凌套餐-398元\/月（首月按量计费）\r\n 套餐流量\r\n 已用0.00MB畅视0元套餐-冰激凌（永久免费）\r\n 套餐流量\r\n 已用407.48MB5G升级包49元20G\r\n 套内国内流量(20.0G)\r\n 已用0.00MB结转套餐流量(5G升级包49元20G)\r\n 已用1248.85MB\r\n 本数据仅供参考。\r\n 回复“5083”，查看流量半年包余量。\r\n 回复“1071”，查看手机上网流量。\r\n 【抗击疫情，服务不停！使用手机营业厅，足不出户交话费、查余额、办业务，免流量看电影、玩游戏，点击 http:\/\/u.10010.cn\/khddx ，马上拥有】""]","2021-03-17 15:58:07","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24571480","591","592","1","UNICOM","70000","CXLL","10010","10010","[""尊敬的用户，截至当前，您的流量使用情况如下：\r\n -当月免费流量3.38GB\r\n -当月套餐外流量情况\r\n 国内日租宝\r\n 已使用1.97GB\r\n \r\n 本数据仅供参考，可下载手机营业厅查询详细情况。\r\n 回复“5083”，查看流量半年包余量。\r\n 回复“2082”，查看当前套餐余量。\r\n 【抗击疫情，服务不停！使用手机营业厅，足不出户交话费、查余额、办业务，免流量看电影、玩游戏，点击 http:\/\/u.10010.cn\/khddx ，马上拥有】""]","2021-03-17 15:03:05","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24571446","311","319","1","UNICOM","80000","CXLL","10010","10010","[""您的账户当前可用余额138.96元。\r\n 查询账户余额详情请回复YEMX。\r\n 【抗击疫情，服务不停！使用手机营业厅，足不出户交话费、查余额、办业务，免流量看电影、玩游戏，点击 http:\/\/u.10010.cn\/khddx ，马上拥有】""]","2021-03-17 14:50:45","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24571254","21","21","1","UNICOM","0","2082","10010","10010","[""截至当前，您账户内的套餐使用情况如下：\r\n -共享余量\r\n -流量\r\n 0元1G国内流量月包资费\r\n 套餐流量(1.0G)\r\n 共1024.00MB, 已用742.53MB\r\n \r\n -短信\r\n 短信网龄升级计划（按开户时间）\r\n 国内短信(300条)\r\n 共300条, 已用0条\r\n \r\n -本号码非共享余量\r\n -语音\r\n 腾讯大王卡\r\n 语音\r\n 共0分钟, 已用0分钟, 超出3.00分钟\r\n \r\n 查询更多套餐余量使用情况，请访问手机营业厅地址【http:\/\/u.10010.cn\/tAceZ】进行查询。\r\n 回复“5083”，查看流量半年包余量。\r\n 回复“1071”，查看手机上网流量。\r\n 【抗击疫情，服务不停！使用手机营业厅，足不出户交话费、查余额、办业务，免流量看电影、玩游戏，点击 http:\/\/u.10010.cn\/khddx ，马上拥有】""]","2021-03-17 13:30:04","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24571151","571","577","1","UNICOM","0","1071","10010","10010","[""截至当前，您的套餐使用情况如下：\r\n -流量\r\n 浙江-流量王10\r\n 套内国内流量(110M)\r\n 已用0.00MB浙江-流量王10\r\n 套餐流量(0M)\r\n 已用0.00MB流量放心用（20元）\r\n 套餐流量(1.0G)\r\n 已用0.00MB浙江-台州-0元沃视频24个月\r\n 套餐内专享免费流量\r\n 已用0.00MB结转套餐流量(浙江-流量王10)\r\n 已用18.01MB\r\n 本数据仅供参考。\r\n 回复“5083”，查看流量半年包余量。\r\n 回复“1071”，查看手机上网流量。\r\n 【抗击疫情，服务不停！使用手机营业厅，足不出户交话费、查余额、办业务，免流量看电影、玩游戏，点击 http:\/\/u.10010.cn\/khddx ，马上拥有】""]","2021-03-17 12:50:47","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24571114","371","372","1","UNICOM","70000","CXLL","10010","10010","[""尊敬的联通用户，您的流量优惠如下：1GB流量福利,优惠:1024.00M,已用:0.00M,剩余:1024.00M。1元1G国内流量日租宝（懂我卡）（当日有效，自动续订）,优惠:0.00M,已用:0.00M,剩余:0.00M。懂我卡,优惠:0.00M,已用:1268.75M,剩余:0.00M。懂我卡,优惠:2048.00M,已用:0.00M,剩余:2048.00M。懂我卡,优惠:0.00M,已用:0.00M,剩余:0.00M。R卡赠送国内500M公测优惠流量包,优惠:500.00M,已用:97.32M,剩余:402.68M。懂我卡[结转],优惠:2048.00M,已用:0.00M,剩余:2048.00M。感谢您的使用。""]","2021-03-17 12:39:46","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24571085","20","754","1","UNICOM","0","CXLL","10010","10010","[""尊敬的用户，截至当前，您的流量使用情况如下：\r\n -当月免费流量1.78GB\r\n -当月套餐外流量情况\r\n 国内日租宝\r\n 已使用0.00MB\r\n \r\n 本数据仅供参考，可下载手机营业厅查询详细情况。\r\n 回复“5083”，查看流量半年包余量。\r\n 回复“2082”，查看当前套餐余量。\r\n 【抗击疫情，服务不停！使用手机营业厅，足不出户交话费、查余额、办业务，免流量看电影、玩游戏，点击 http:\/\/u.10010.cn\/khddx ，马上拥有】""]","2021-03-17 12:32:33","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24571052","551","551","1","UNICOM","0","CXLL","10010","10010","[""尊敬的用户，截至当前，您的流量使用情况如下：\r\n -当月免费流量2.32GB\r\n -当月套餐外流量情况\r\n 国内日租宝\r\n 已使用130.68MB\r\n \r\n 本数据仅供参考，可下载手机营业厅查询详细情况。\r\n 回复“5083”，查看流量半年包余量。\r\n 回复“2082”，查看当前套餐余量。\r\n 【邀请好友兑换100元京东E卡，点击 http:\/\/m.10010.com\/0A1 登录手厅APP参与】""]","2021-03-17 12:21:20","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24571049","22","22","1","UNICOM","80000","CXLL","10010","10010","[""截至当前，您的套餐使用情况如下：\r\n -流量\r\n 畅视0元套餐-冰激凌（永久免费）\r\n 套餐流量\r\n 已用803.41MB畅爽全国冰激凌套餐国内流量包60GB（天津）\r\n 套内国内流量(60.0G)\r\n 已用2048.57MB4G畅爽冰激凌199元套餐（首月全量全价）\r\n 套内国内流量\r\n 已用0.00MB\r\n 本数据仅供参考。\r\n 回复“5083”，查看流量半年包余量。\r\n 回复“1071”，查看手机上网流量。\r\n 【抗击疫情，服务不停！使用手机营业厅，足不出户交话费、查余额、办业务，免流量看电影、玩游戏，点击 http:\/\/u.10010.cn\/khddx ，马上拥有】""]","2021-03-17 12:20:32","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24571045","20","768","1","UNICOM","0","cxll","10010","10010","[""尊敬的用户，截至当前，您的流量使用情况如下：\r\n -当月免费流量1.18GB\r\n -当月套餐外流量情况\r\n 国内日租宝\r\n 已使用0.00MB\r\n \r\n 本数据仅供参考，可下载手机营业厅查询详细情况。\r\n 回复“5083”，查看流量半年包余量。\r\n 回复“2082”，查看当前套餐余量。\r\n 【抗击疫情，服务不停！使用手机营业厅，足不出户交话费、查余额、办业务，免流量看电影、玩游戏，点击 http:\/\/u.10010.cn\/khddx ，马上拥有】""]","2021-03-17 12:18:48","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24571044","20","768","1","UNICOM","0","cxll","10010","10010","[""尊敬的用户，截至当前，您的流量使用情况如下：\r\n -当月免费流量1.18GB\r\n -当月套餐外流量情况\r\n 国内日租宝\r\n 已使用0.00MB\r\n \r\n 本数据仅供参考，可下载手机营业厅查询详细情况。\r\n 回复“5083”，查看流量半年包余量。\r\n 回复“2082”，查看当前套餐余量。\r\n 【抗击疫情，服务不停！使用手机营业厅，足不出户交话费、查余额、办业务，免流量看电影、玩游戏，点击 http:\/\/u.10010.cn\/khddx ，马上拥有】""]","2021-03-17 12:18:48","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24570986","20","759","1","UNICOM","0","CXLL","10010","10010","[""尊敬的用户，截至当前，您的流量使用情况如下：\r\n -当月免费流量29.25GB\r\n -当月套餐外流量情况\r\n 国内日租宝\r\n 已使用0.00MB\r\n \r\n 本数据仅供参考，可下载手机营业厅查询详细情况。\r\n 回复“5083”，查看流量半年包余量。\r\n 回复“2082”，查看当前套餐余量。\r\n 【抗击疫情，服务不停！使用手机营业厅，足不出户交话费、查余额、办业务，免流量看电影、玩游戏，点击 http:\/\/u.10010.cn\/khddx ，马上拥有】""]","2021-03-17 11:58:56","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24570890","531","535","1","UNICOM","0","00","10010","10010","[""截至当前，您的套餐使用情况如下：\r\n -流量\r\n 畅视0元套餐-冰激凌（永久免费）\r\n 已用30.10MB\r\n \r\n 4G畅爽冰激凌99元套餐（首月全量全价）\r\n 已用2137.15MB\r\n \r\n -语音\r\n 4G畅爽冰激凌99元套餐（首月全量全价）\r\n 共300分钟, 已用82分钟\r\n \r\n \r\n 本数据仅供参考。\r\n 回复“5083”，查看流量半年包余量。\r\n 回复“1071”，查看手机上网流量。\r\n 【新春特惠8天15GB流量包仅需16元，请回复GNDRB订购，访问https:\/\/17186.cn\/cj可参与春节回馈活动；回复LL订购更多优惠流量包。】""]","2021-03-17 11:29:10","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24570548","991","908","1","UNICOM","0","CXLL","10010","10010","[""尊敬的用户，截至当前，您的流量使用情况如下：\r\n -当月免费流量874.60MB\r\n -当月套餐外流量情况\r\n 国内日租宝\r\n 已使用1.15GB\r\n \r\n 本数据仅供参考，可下载手机营业厅查询详细情况。\r\n 回复“5083”，查看流量半年包余量。\r\n 回复“2082”，查看当前套餐余量。\r\n 【抗击疫情，服务不停！使用手机营业厅，足不出户交话费、查余额、办业务，免流量看电影、玩游戏，点击 http:\/\/u.10010.cn\/khddx ，马上拥有】""]","2021-03-17 09:27:33","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24570543","791","792","1","UNICOM","80000","1071","10010","10010","[""守护安全   畅通消费，江西2021年国际消费者权益日网上宣传咨询服务平台 http:\/\/www.jxtv315.com 已正式上线 (运行时间: 2021年3月11-15 日)，与江西3·15晚会一起，聆听广大消费者的呼声。如果您在消费领域遇到了什么烦心事、不平事，可登录平台进行咨询投诉。(江西省消费者权益保护委员会)""]","2021-03-17 09:25:49","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24570535","20","755","1","UNICOM","DAILY_CARD","2082","10010","10010","[""尊敬的用户，截至当前，您的流量使用情况如下：\r\n -当月免费流量39.13GB\r\n -当月套餐外流量情况\r\n 国内日租宝\r\n 已使用55.66GB\r\n \r\n 本数据仅供参考，可下载手机营业厅查询详细情况。\r\n 回复“5083”，查看流量半年包余量。\r\n 回复“2082”，查看当前套餐余量。\r\n 【5元1G 流量特惠来手厅 https:\/\/u.10010.cn\/qAKy7 】""]","2021-03-17 09:24:19","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24570417","20","751","1","UNICOM","0","CXLL","10010","10010","[""截至当前，您的套餐使用情况如下：\r\n -流量\r\n 1GB流量福利\r\n 套内国内流量(1.0G)\r\n 已用248.05MB星粉卡（5元卡）\r\n 套餐内专享免费流量\r\n 已用179.16MB星粉卡国内3元任性用日租宝（当日有效，自动续订）\r\n 国内流量日租宝\r\n 已用0.00MB\r\n 本数据仅供参考。\r\n 回复“5083”，查看流量半年包余量。\r\n 回复“1071”，查看手机上网流量。\r\n 【抗击疫情，服务不停！使用手机营业厅，足不出户交话费、查余额、办业务，免流量看电影、玩游戏，点击 http:\/\/u.10010.cn\/khddx ，马上拥有】""]","2021-03-17 08:48:37","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24570343","351","358","1","UNICOM","80000","1502","10010","10010","[""截至当前，您的套餐使用情况如下：\r\n 语音(0分钟)\r\n --优惠已用0分钟\r\n --优惠剩余0分钟\r\n --超出数量1分钟\r\n \r\n 国内流量日租宝(500M)(0.00MB)\r\n --优惠已用0.00MB\r\n --优惠剩余0.00MB\r\n --超出数量0.37MB\r\n \r\n 本数据仅供参考，详情以当地营业厅查询为准。\r\n 【抗击疫情，服务不停！使用手机营业厅，足不出户交话费、查余额、办业务，免流量看电影、玩游戏，点击 http:\/\/u.10010.cn\/khddx ，马上拥有】""]","2021-03-17 08:21:39","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24570329","851","856","1","UNICOM","0","2082","10010","10010","[""截至当前，您的套餐使用情况如下：\r\n -流量\r\n 阿里小宝卡\r\n 套内国内流量(1.0G)\r\n 共1024.00MB, 已用0.00MB\r\n \r\n 2GB流量福利\r\n 套内国内流量(2.0G)\r\n 共2048.00MB, 已用0.86MB\r\n \r\n 结转套餐流量(阿里小宝卡)\r\n 共1024.00MB, 已用87.87MB\r\n \r\n 本月已用免费流量148.27MB\r\n \r\n -语音\r\n 阿里小宝卡\r\n 语音(100分钟)\r\n 共100分钟, 已用0分钟\r\n \r\n \r\n 本数据仅供参考。\r\n 回复“5083”，查看流量半年包余量。\r\n 回复“1071”，查看手机上网流量。\r\n 【抗击疫情，服务不停！使用手机营业厅，足不出户交话费、查余额、办业务，免流量看电影、玩游戏，点击 http:\/\/u.10010.cn\/khddx ，马上拥有】""]","2021-03-17 08:16:10","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24570322","591","591","1","UNICOM","80000","CXLL","10010","10010","[""截至当前，您的套餐使用情况如下：\r\n -流量\r\n 冰激凌畅爽116套餐新（随心享版）(首月全量全价)\r\n 套内国内流量\r\n 已用7788.61MB冰激凌畅爽116套餐新（随心享版）(首月全量全价)\r\n 套餐流量(1.0G)\r\n 已用0.00MB0元流量放心用功能包\r\n 套餐流量(0M)\r\n 已用0.00MB畅视0元套餐-冰激凌（永久免费）\r\n 套餐流量\r\n 已用1733.42MB\r\n 本数据仅供参考。\r\n 回复“5083”，查看流量半年包余量。\r\n 回复“1071”，查看手机上网流量。\r\n 【抗击疫情，服务不停！使用手机营业厅，足不出户交话费、查余额、办业务，免流量看电影、玩游戏，点击 http:\/\/u.10010.cn\/khddx ，马上拥有】""]","2021-03-17 08:15:03","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24570306","591","592","1","UNICOM","0","2082","10010","10010","[""截至当前，您的套餐使用情况如下：\r\n -流量\r\n 阿里小宝卡\r\n 套内国内流量(1.0G)\r\n 共1024.00MB, 已用21.23MB\r\n \r\n 结转套餐流量(阿里小宝卡)\r\n 共788.21MB, 已用788.21MB\r\n \r\n 本月已用免费流量2264.17MB\r\n \r\n -语音\r\n 阿里小宝卡\r\n 语音(100分钟)\r\n 共100分钟, 已用2分钟\r\n \r\n -短信\r\n 短信网龄升级计划（按开户时间）\r\n 国内短信(300条)\r\n 共300条, 已用2条\r\n \r\n \r\n 本数据仅供参考。\r\n 回复“5083”，查看流量半年包余量。\r\n 回复“1071”，查看手机上网流量。\r\n 【抗击疫情，服务不停！使用手机营业厅，足不出户交话费、查余额、办业务，免流量看电影、玩游戏，点击 http:\/\/u.10010.cn\/khddx ，马上拥有】""]","2021-03-17 08:07:45","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24570274","431","431","1","UNICOM","0","CXLL","10010","10010","[""截至当前，您的套餐使用情况如下：\r\n -流量\r\n 吉林一汽新79元专属套餐（首月按量计费）\r\n 套内国内流量(5.0G)\r\n 已用0.00MB吉林一汽新79元专属套餐（首月按量计费）\r\n 套餐流量(0M)\r\n 已用0.00MB吉林一汽厂区流量随意享\r\n 套餐内专享免费流量\r\n 已用588.07MB结转套餐流量(吉林一汽新79元专属套餐（首月按量计费）)\r\n 已用0.00MB\r\n 本数据仅供参考。\r\n 回复“5083”，查看流量半年包余量。\r\n 回复“1071”，查看手机上网流量。\r\n 【抗击疫情，服务不停！使用手机营业厅，足不出户交话费、查余额、办业务，免流量看电影、玩游戏，点击 http:\/\/u.10010.cn\/khddx ，马上拥有】""]","2021-03-17 07:53:30","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24570273","431","431","1","UNICOM","0","CXLL","10010","10010","[""截至当前，您的套餐使用情况如下：\r\n -流量\r\n 吉林一汽新79元专属套餐（首月按量计费）\r\n 套内国内流量(5.0G)\r\n 已用0.00MB吉林一汽新79元专属套餐（首月按量计费）\r\n 套餐流量(0M)\r\n 已用0.00MB吉林一汽厂区流量随意享\r\n 套餐内专享免费流量\r\n 已用588.07MB结转套餐流量(吉林一汽新79元专属套餐（首月按量计费）)\r\n 已用0.00MB\r\n 本数据仅供参考。\r\n 回复“5083”，查看流量半年包余量。\r\n 回复“1071”，查看手机上网流量。\r\n 【抗击疫情，服务不停！使用手机营业厅，足不出户交话费、查余额、办业务，免流量看电影、玩游戏，点击 http:\/\/u.10010.cn\/khddx ，马上拥有】""]","2021-03-17 07:53:30","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24569833","591","592","1","UNICOM","0","CXLL","10010","10010","[""截至当前，您的套餐使用情况如下：\r\n -流量\r\n 沃派升级版套餐36元随心享优惠方案（流量包）\r\n 套内国内流量\r\n 已用0.00MB沃派升级36元(首月全量全价)\r\n 套内国内流量(8.0G)\r\n 已用0.00MB沃派升级36元(首月全量全价)\r\n 套餐流量(1.0G)\r\n 已用0.00MB结转套餐流量(沃派升级36元(首月全量全价))\r\n 已用5831.51MB\r\n 本数据仅供参考。\r\n 回复“5083”，查看流量半年包余量。\r\n 回复“1071”，查看手机上网流量。\r\n 【抗击疫情，服务不停！使用手机营业厅，足不出户交话费、查余额、办业务，免流量看电影、玩游戏，点击 http:\/\/u.10010.cn\/khddx ，马上拥有】""]","2021-03-16 23:23:29","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24569821","791","799","1","UNICOM","DAILY_CARD","1071","10010","10010","[""尊敬的用户，截至当前，您的流量使用情况如下：\r\n -当月免费流量1.91GB\r\n -当月套餐外流量情况\r\n 国内日租宝\r\n 已使用238.42MB\r\n \r\n 本数据仅供参考，可下载手机营业厅查询详细情况。\r\n 回复“5083”，查看流量半年包余量。\r\n 回复“2082”，查看当前套餐余量。\r\n 【抗击疫情，服务不停！使用手机营业厅，足不出户交话费、查余额、办业务，免流量看电影、玩游戏，点击 http:\/\/u.10010.cn\/khddx ，马上拥有】""]","2021-03-16 23:19:37","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24569760","471","476","1","UNICOM","0","00","10010","10010","[""尊敬的用户，您可以直接回复指令进行业务查询或办理：\r\n 00：手机上网流量查询\r\n 01：账户余额\r\n 02：实时话费\r\n 03：常用办理业务\r\n 04：常用查询业务\r\n 05：充值卡充值\r\n 【抗击疫情，服务不停！使用手机营业厅，足不出户交话费、查余额、办业务，免流量看电影、玩游戏，点击 http:\/\/u.10010.cn\/khddx ，马上拥有】""]","2021-03-16 22:43:31","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24569757","591","594","1","UNICOM","0","CXLL","10010","10010","[""截至当前，您的套餐使用情况如下：\r\n -流量\r\n 畅视0元套餐-冰激凌（永久免费）\r\n 套餐流量\r\n 已用2914.00MB5G升级包29元10G\r\n 套内国内流量(10.0G)\r\n 已用0.00MB畅越冰激凌国内流量随心享套餐-38元档（首月全量全价）\r\n 套内国内流量\r\n 已用0.00MB全国5G升级包加量购专享10GB流量-立即生效\r\n 套内国内流量(10.0G)\r\n 已用4464.41MB结转套餐流量(5G升级包29元10G)\r\n 已用0.00MB\r\n 本数据仅供参考。\r\n 回复“5083”，查看流量半年包余量。\r\n 回复“1071”，查看手机上网流量。\r\n 【抗击疫情，服务不停！使用手机营业厅，足不出户交话费、查余额、办业务，免流量看电影、玩游戏，点击 http:\/\/u.10010.cn\/khddx ，马上拥有】""]","2021-03-16 22:42:54","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24569745","20","769","1","UNICOM","DAILY_CARD","CXLL","10010","10010","[""尊敬的用户：截止2019年04月04日22时，您的号码13202653046本月流量使用情况如下：本月总流量已用63.70MB；套餐外收费流量已用55.70MB；本次查询结果存在延时，以上信息仅供参考。【流量加油上 http:\/\/cx.17wo.cn 】【玩4G就上 m.10010.com】\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000\u0000""]","2021-03-16 22:36:36","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24569712","431","431","1","UNICOM","0","CXLL","10010","10010","[""截至当前，您的套餐使用情况如下：\r\n -流量\r\n 副卡套外资费\r\n 套餐流量(0M)\r\n 已用0.00MB吉林畅越专属0元400分国内语音16G国内流量\r\n 套餐内流量(16.0G)\r\n 已用10330.94MB畅越全国冰激凌套餐-118元\/月（首月全量全价）\r\n 国内流量\r\n 已用0.00MB\r\n 本数据仅供参考。\r\n 回复“5083”，查看流量半年包余量。\r\n 回复“1071”，查看手机上网流量。\r\n 【抗击疫情，服务不停！使用手机营业厅，足不出户交话费、查余额、办业务，免流量看电影、玩游戏，点击 http:\/\/u.10010.cn\/khddx ，马上拥有】""]","2021-03-16 22:25:54","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24569711","431","431","1","UNICOM","0","CXLL","10010","10010","[""截至当前，您的套餐使用情况如下：\r\n -流量\r\n 副卡套外资费\r\n 套餐流量(0M)\r\n 已用0.00MB吉林畅越专属0元400分国内语音16G国内流量\r\n 套餐内流量(16.0G)\r\n 已用10330.94MB畅越全国冰激凌套餐-118元\/月（首月全量全价）\r\n 国内流量\r\n 已用0.00MB\r\n 本数据仅供参考。\r\n 回复“5083”，查看流量半年包余量。\r\n 回复“1071”，查看手机上网流量。\r\n 【抗击疫情，服务不停！使用手机营业厅，足不出户交话费、查余额、办业务，免流量看电影、玩游戏，点击 http:\/\/u.10010.cn\/khddx ，马上拥有】""]","2021-03-16 22:25:54","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24569657","731","730","1","UNICOM","80000","CXLL","10010","10010","[""截至当前，您的套餐使用情况如下：\r\n -流量\r\n 副卡套外资费\r\n 套餐流量(0M)\r\n 已用0.00MB湖南冰激凌全家桶108元档（首月按天计费）\r\n 套内国内流量\r\n 已用0.00MB\r\n 本数据仅供参考。\r\n 回复“5083”，查看流量半年包余量。\r\n 回复“1071”，查看手机上网流量。\r\n 【抗击疫情，服务不停！使用手机营业厅，足不出户交话费、查余额、办业务，免流量看电影、玩游戏，点击 http:\/\/u.10010.cn\/khddx ，马上拥有】""]","2021-03-16 22:02:40","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
"24569647","28","830","1","UNICOM","80000","CXLL","10010","10010","[""截至当前，您的套餐使用情况如下：\r\n -流量\r\n 5G升级包29元10G\r\n 套内国内流量(10.0G)\r\n 已用3691.82MB畅视0元套餐-冰激凌（永久免费）\r\n 套餐流量\r\n 已用6712.50MB畅越全国冰激凌套餐-78元\/月（首月全量全价）\r\n 套内国内流量\r\n 已用0.00MB结转套餐流量(5G升级包29元10G)\r\n 已用4901.83MB\r\n 本数据仅供参考。\r\n 回复“5083”，查看流量半年包余量。\r\n 回复“1071”，查看手机上网流量。\r\n 【抗击疫情，服务不停！使用手机营业厅，足不出户交话费、查余额、办业务，免流量看电影、玩游戏，点击 http:\/\/u.10010.cn\/khddx ，马上拥有】""]","2021-03-16 22:00:33","0","NULL","1.1","mReturnCode:4;mUsedTrafficB:0;mLeftTrafficB:0","4"
